"Director.Name","Birthday","Age","Birthplace","Movie.Title","title","credits","grade","fir_year","year","tomatometer","audience_score","box_office","content_metadataGenres","criticsScore_likedCount","criticsScore_notLikedCount","criticsScore_ratingCount","overlay_criticsTop_likedCount","overlay_criticsTop_notLikedCount","overlay_criticsTop_ratingCount","overlay_mediaType","Action","Mystery_._Thriller","Kids_._Family","Adventure","Drama","Documentary","Biography","Sci.Fi","Fantasy","Comedy","Animation","Romance","Crime","Reality","Talk_Show","Sports","Health_._Wellness","News","Music","Entertainment","Travel","War","History","Western","Holiday","Other","LGBTQ.","Horror","Musical","Special_Interest","Variety","Sports_._Fitness","Anime"
"Jed Weintrob","Not Available","N/A","Not Available","Scar","Don't Look Deeper","Executive Producer",NA,2020,"2020","No Score Yet","No Score Yet",NA,"Sci-Fi, Drama, Mystery & Thriller",0,0,0,0,0,0,"Movie",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Jed Weintrob","Not Available","N/A","Not Available","Scar","Scar","Director","R",2007,"2007","0%","12",NA,"Mystery & Thriller",0,17,17,0,8,8,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Jed Weintrob","Not Available","N/A","Not Available","Scar","The F Word","Director",NA,2005,"2005","No Score Yet","79",NA,"Drama",0,0,0,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Jed Weintrob","Not Available","N/A","Not Available","Scar","On-Line","Director,Writer",NA,2001,"2001","38","30","165974","Comedy, Drama",15,25,40,2,14,16,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Jed Weintrob","Not Available","N/A","Not Available","Scar","Yeah My Heart Beats Loud!","Producer",NA,1991,"1991","No Score Yet","No Score Yet",NA,"Drama",0,0,0,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Jed Weintrob","Not Available","N/A","Not Available","Scar","Don't Look Deeper","Executive Producer",NA,2020,"2020-2020","No Score Yet","No Score Yet","Box office not found","Sci-Fi, Drama, Mystery & Thriller",0,0,0,0,0,0,"Movie",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Jed Weintrob","Not Available","N/A","Not Available","Scar","Gentlemen Lobsters","Executive Producer","TV-14",2016,"2016-2016","No Score Yet","No Score Yet","Box office not found","Comedy",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Éric Valette","Not Available","N/A","Not Available","One Missed Call","The Snake With a Thousand Cuts","Director,Screenwriter",NA,2017,"2017","No Score Yet","No Score Yet",NA,"Mystery & Thriller, Crime, Drama",3,0,3,1,0,1,"Movie",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Éric Valette","Not Available","N/A","Not Available","One Missed Call","The Prey","Director","R",2011,"2011","70","54",NA,"Action, Crime, Drama, Mystery & Thriller",16,7,23,7,6,13,"Movie",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Éric Valette","Not Available","N/A","Not Available","One Missed Call","Super Hybrid","Director","PG-13",2010,"2010","No Score Yet","22",NA,"Horror, Mystery & Thriller",0,1,1,0,0,0,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Éric Valette","Not Available","N/A","Not Available","One Missed Call","Une affaire d'etat (State Affairs)","Director",NA,2009,"2009","No Score Yet","65",NA,"",0,0,0,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Éric Valette","Not Available","N/A","Not Available","One Missed Call","One Missed Call","Director","PG-13",2008,"2008","0%","29","26876529","Horror, Mystery & Thriller",0,79,79,0,21,21,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Éric Valette","Not Available","N/A","Not Available","One Missed Call","Maléfique","Director","PG-13",2002,"2002","No Score Yet","66",NA,"Drama, Mystery & Thriller",1,0,1,0,0,0,"Movie",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Morgan J. Freeman","Dec 5, 1969","54","Long Beach, California, USA","Homecoming","Finding Kendrick Johnson","Producer",NA,2021,"2021","100","71",NA,"Documentary",9,0,9,1,0,1,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Morgan J. Freeman","Dec 5, 1969","54","Long Beach, California, USA","Homecoming","Homecoming","Director","R",2009,"2009","0%","33",NA,"Horror, Mystery & Thriller",0,23,23,0,10,10,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Morgan J. Freeman","Dec 5, 1969","54","Long Beach, California, USA","Homecoming","Just Like the Son","Director,Screenwriter","PG-13",2006,"2006","No Score Yet","46",NA,"Drama",2,0,2,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Morgan J. Freeman","Dec 5, 1969","54","Long Beach, California, USA","Homecoming","Born Killers","Director","R",2005,"2005","No Score Yet","53",NA,"Crime, Drama",1,1,2,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Morgan J. Freeman","Dec 5, 1969","54","Long Beach, California, USA","Homecoming","American Psycho II: All American Girl","Director","R",2002,"2002","11","18",NA,"Horror, Comedy, Mystery & Thriller",1,8,9,0,1,1,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Morgan J. Freeman","Dec 5, 1969","54","Long Beach, California, USA","Homecoming","Desert Blue","Director,Writer","R",1998,"1998","37","47","99147","Drama",7,12,19,1,4,5,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Morgan J. Freeman","Dec 5, 1969","54","Long Beach, California, USA","Homecoming","Hurricane","Director,Writer,Producer","R",1997,"1997","88","78","334041","Drama",14,2,16,4,0,4,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Morgan J. Freeman","Dec 5, 1969","54","Long Beach, California, USA","Homecoming","Teen Mom: Family Reunion","Executive Producer","TV-PG",2022,"2022-2024","No Score Yet","No Score Yet","Box office not found","Reality",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Morgan J. Freeman","Dec 5, 1969","54","Long Beach, California, USA","Homecoming","Teen Mom: The Next Chapter","Executive Producer",NA,2022,"2022-2023","No Score Yet","No Score Yet","Box office not found","Reality",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Morgan J. Freeman","Dec 5, 1969","54","Long Beach, California, USA","Homecoming","Teen Mom: Girls' Night In","Executive Producer","TV-PG",2022,"2022-2022","No Score Yet","No Score Yet","Box office not found","Reality",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Morgan J. Freeman","Dec 5, 1969","54","Long Beach, California, USA","Homecoming","Teen Mom: Young and Pregnant","Executive Producer","TV-14",2018,"2018-2022","No Score Yet","No Score Yet","Box office not found","Reality, Special Interest, Kids & Family",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"Morgan J. Freeman","Dec 5, 1969","54","Long Beach, California, USA","Homecoming","Teen Mom","Executive Producer","TV-14",2009,"2009-2012,2015","No Score Yet","No Score Yet","Box office not found","Reality, Special Interest, Kids & Family",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"Morgan J. Freeman","Dec 5, 1969","54","Long Beach, California, USA","Homecoming","Sixteen And Pregnant","Executive Producer","TV-14",2009,"2009-2012,2014,2020","No Score Yet","No Score Yet","Box office not found","Reality, Documentary",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Morgan J. Freeman","Dec 5, 1969","54","Long Beach, California, USA","Homecoming","Teen Mom 2","Executive Producer","TV-PG",2011,"2011-2012,2015","No Score Yet","No Score Yet","Box office not found","Reality, Special Interest, Kids & Family",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"Morgan J. Freeman","Dec 5, 1969","54","Long Beach, California, USA","Homecoming","Smile","Executive Producer","PG",2015,"2015-2015","No Score Yet","No Score Yet","Box office not found","Comedy",19,0,19,2,0,2,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Morgan J. Freeman","Dec 5, 1969","54","Long Beach, California, USA","Homecoming","Dawson's Creek","Director","TV-PG",2000,"2000-2000","No Score Yet","77","Box office not found","Drama",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Anders Anderson","Not Available","N/A","Not Available","Stolen","Stolen","Director,Producer","R",2009,"2009","0%","39","7306","Mystery & Thriller",0,21,21,0,13,13,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"David Hillenbrand","Not Available","N/A","Not Available","Transylmania","Grave Secrets","Director,Producer,Original Music",NA,2013,"2013","No Score Yet","No Score Yet",NA,"Drama, Horror",0,0,0,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"David Hillenbrand","Not Available","N/A","Not Available","Transylmania","Transylmania","Director","R",2009,"2009","0%","22",NA,"Comedy",0,20,20,0,8,8,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"David Hillenbrand","Not Available","N/A","Not Available","Transylmania","National Lampoon's Dorm Daze 2","Director","R",2006,"2006","No Score Yet","29",NA,"Comedy",0,0,0,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"David Hillenbrand","Not Available","N/A","Not Available","Transylmania","Gamebox 1.0","Director,Writer","PG-13",2004,"2004","No Score Yet","25",NA,"Mystery & Thriller, Fantasy",1,0,1,0,0,0,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"David Hillenbrand","Not Available","N/A","Not Available","Transylmania","National Lampoon's Dorm Daze","Director,Producer,Original Music",NA,2003,"2003","0%","26",NA,"Comedy",0,7,7,0,1,1,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"David Hillenbrand","Not Available","N/A","Not Available","Transylmania","Demon Island","Director,Writer,Producer","R",2002,"2002","No Score Yet","19",NA,"Horror",1,0,1,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"David Hillenbrand","Not Available","N/A","Not Available","Transylmania","King Cobra","Director,Producer,Writer","PG-13",1999,"1999","No Score Yet","27",NA,"Horror",0,4,4,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Scott Hillenbrand","Not Available","N/A","Not Available","Transylmania","White Chocolate","Tony Sharp (Character),Producer",NA,2018,"2018","No Score Yet","No Score Yet",NA,"Romance",0,0,0,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Scott Hillenbrand","Not Available","N/A","Not Available","Transylmania","Grave Secrets","Producer",NA,2013,"2013","No Score Yet","No Score Yet",NA,"Drama, Horror",0,0,0,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Scott Hillenbrand","Not Available","N/A","Not Available","Transylmania","Transylmania","Director","R",2009,"2009","0%","22",NA,"Comedy",0,20,20,0,8,8,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Scott Hillenbrand","Not Available","N/A","Not Available","Transylmania","National Lampoon's Dorm Daze 2","Unknown (Character),Director","R",2006,"2006","No Score Yet","29",NA,"Comedy",0,0,0,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Scott Hillenbrand","Not Available","N/A","Not Available","Transylmania","Gamebox 1.0","Director,Writer","PG-13",2004,"2004","No Score Yet","25",NA,"Mystery & Thriller, Fantasy",1,0,1,0,0,0,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Scott Hillenbrand","Not Available","N/A","Not Available","Transylmania","National Lampoon's Dorm Daze","Director,Producer",NA,2003,"2003","0%","26",NA,"Comedy",0,7,7,0,1,1,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Scott Hillenbrand","Not Available","N/A","Not Available","Transylmania","Demon Island","Director,Writer,Producer","R",2002,"2002","No Score Yet","19",NA,"Horror",1,0,1,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Scott Hillenbrand","Not Available","N/A","Not Available","Transylmania","King Cobra","Unknown (Character),Director,Producer","PG-13",1999,"1999","No Score Yet","27",NA,"Horror",0,4,4,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Andrey Konchalovskiy","Aug 20, 1937","87","Moscow, RSFSR, USSR","The Nutcracker (2010)","Dear Comrades!","Director,Screenwriter",NA,2020,"2020","93","80",NA,"History, Drama",54,4,58,17,1,18,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Andrey Konchalovskiy","Aug 20, 1937","87","Moscow, RSFSR, USSR","The Nutcracker (2010)","Sin","Director,Screenwriter",NA,2019,"2019","94","77",NA,"Biography, History, Drama",17,1,18,6,1,7,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Andrey Konchalovskiy","Aug 20, 1937","87","Moscow, RSFSR, USSR","The Nutcracker (2010)","Paradise","Director,Screenwriter,Producer",NA,2016,"2016","70","79","14873","Drama",16,7,23,5,4,9,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Andrey Konchalovskiy","Aug 20, 1937","87","Moscow, RSFSR, USSR","The Nutcracker (2010)","The Postman's White Nights","Director,Screenwriter,Producer",NA,2014,"2014","89","68",NA,"Drama",8,1,9,3,1,4,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Andrey Konchalovskiy","Aug 20, 1937","87","Moscow, RSFSR, USSR","The Nutcracker (2010)","The Go-Go Boys: The Inside Story of Cannon Films","Unknown (Character)",NA,2014,"2014","No Score Yet","60",NA,"Documentary",1,0,1,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
